GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41,HC01_EST_VC42,HC01_MOE_VC42,HC02_EST_VC42,HC02_MOE_VC42,HC01_EST_VC43,HC01_MOE_VC43,HC02_EST_VC43,HC02_MOE_VC43
8600000US95691,95691,ZCTA5 95691,12722,339,62955,3824,70.8,2.4,64423,2979,6.2,1.3,75372,13181,1.8,1.0,46833,13542,7.8,1.6,50250,17022,0.8,0.4,74583,27903,6.8,1.6,28810,13685,5.8,1.6,66151,4721,21.6,2.5,49788,10102,58.5,2.9,68125,3872,3.1,1.2,36917,20063,43.3,2.1,70682,9116,37.7,2.4,66858,4374,15.9,1.6,36889,4700,8357,401,69025,5453,51.9,3.7,74361,8165,48.1,3.7,66526,5430,75.6,4.0,80345,10636,17.3,3.3,48641,10639,7.1,2.5,34449,12807,4365,458,45640,11192,51.4,5.7,36830,4808,41.5,5.8,31453,8179,9.9,2.9,69821,24759,48.6,5.7,50881,5387,34.6,5.3,40938,20643,14.0,4.6,71250,13635,21.1,,,,19.7,,,,20.9,,,
8600000US95692,95692,ZCTA5 95692,1681,153,62330,4766,82.0,5.6,61611,5774,0.6,1.1,,,0.3,0.5,,,5.3,2.9,28438,88518,0.0,2.2,,,5.8,2.8,62604,3795,5.9,3.9,81548,23842,14.9,4.6,48611,24208,73.9,6.5,63125,8322,0.2,0.4,,,40.7,4.8,55714,21971,40.3,5.4,69815,13633,18.7,4.0,51528,17230,1330,114,68485,10237,53.6,6.4,63505,7509,46.4,6.4,79102,14646,82.7,6.6,73194,10850,11.2,4.5,18125,5957,6.1,4.4,86932,73825,351,102,31625,9869,50.1,13.4,13125,10024,47.0,13.0,12813,9527,3.1,3.5,76250,155103,49.9,13.4,45982,15341,33.6,13.3,36667,17319,16.2,11.3,60990,14355,22.4,,,,21.9,,,,20.5,,,
8600000US95693,95693,ZCTA5 95693,2046,185,92000,18881,82.3,6.7,94659,18842,1.5,1.7,138355,8043,1.0,1.7,,,5.6,3.6,135655,75442,0.0,1.8,,,6.1,4.5,35769,57399,3.5,2.6,21333,30673,11.5,5.7,105398,83399,78.3,7.2,85509,23825,4.1,4.2,,,22.5,6.4,85972,22751,46.9,6.7,138438,7493,26.5,5.1,39375,18257,1560,157,104444,17903,39.1,7.6,125278,46360,60.9,7.6,100455,15118,87.2,4.4,109732,26450,9.9,4.1,18646,29333,2.8,2.4,141667,80647,486,162,36264,8784,60.7,16.9,24676,58005,38.7,15.5,23796,52003,22.0,15.9,48558,94113,39.3,16.9,36480,5252,38.3,17.1,36408,4667,1.0,1.5,,,27.2,,,,29.0,,,,21.2,,,
8600000US95694,95694,ZCTA5 95694,3258,292,64815,7384,83.0,4.4,68537,8480,0.0,1.1,,,0.5,0.7,,,2.6,1.9,175260,155271,0.2,0.3,,,10.2,3.4,41708,14687,3.5,1.8,30341,19034,35.7,5.2,43438,5619,60.6,5.2,74309,6613,0.8,1.0,31776,71842,29.8,3.7,56346,21701,50.9,4.7,69853,10206,18.5,3.0,53250,16508,2539,218,72904,9470,40.3,5.1,55368,18342,59.7,5.1,85638,13710,79.7,5.3,76397,7210,14.9,4.3,50208,28249,5.4,3.5,32348,95501,719,205,43211,14191,46.3,14.7,47639,16241,46.3,14.7,47639,16241,0.0,5.1,,,53.7,14.7,40625,30248,47.1,14.4,30855,34218,6.5,6.0,72448,149540,23.6,,,,25.3,,,,15.7,,,
8600000US95695,95695,ZCTA5 95695,13970,395,53965,2985,82.4,2.2,54556,4171,1.1,0.6,28750,13574,1.2,0.5,25793,9732,1.8,0.6,86875,32750,0.1,0.2,,,10.7,1.9,54948,14625,2.5,0.8,43333,13637,33.2,2.2,40889,3816,61.7,2.1,68223,4954,6.3,1.8,35809,13103,29.7,2.1,55294,9292,39.0,2.2,73602,5458,25.0,1.5,37848,5502,9681,370,66525,5422,45.9,2.7,53435,4511,54.1,2.7,77254,6559,71.3,3.2,81817,6713,20.3,3.0,37185,3171,8.4,1.8,50455,14975,4289,379,31445,3262,63.3,4.8,28794,3314,51.3,4.6,26634,3462,12.0,3.5,67689,26321,36.7,4.8,36491,6354,28.5,4.3,32099,5027,8.3,2.9,68462,15094,25.3,,,,23.9,,,,26.5,,,
8600000US95697,95697,ZCTA5 95697,157,50,31875,47435,42.0,26.5,22500,27134,0.0,21.1,,,20.4,16.0,105833,20608,0.0,21.1,,,0.0,21.1,,,37.6,25.5,32266,99157,0.0,21.1,,,94.9,8.1,31542,49084,5.1,8.1,,,0.0,21.1,,,46.5,22.1,59219,61565,33.8,18.3,120347,185822,19.7,15.8,12578,2364,83,36,57969,79157,69.9,34.6,58438,84300,30.1,34.6,32232,194541,71.1,23.2,105573,63449,12.0,21.5,,,16.9,27.8,,,74,48,13281,10300,24.3,32.1,,,0.0,36.9,,,24.3,32.1,,,75.7,32.1,11833,3540,75.7,32.1,11833,3540,0.0,36.9,,,22.3,,,,42.2,,,,0.0,,,
8600000US95698,95698,ZCTA5 95698,78,39,49722,40912,100.0,35.8,49722,40912,0.0,35.8,,,0.0,35.8,,,0.0,35.8,,,0.0,35.8,,,0.0,35.8,,,0.0,35.8,,,26.9,31.2,,,73.1,31.2,48264,23998,0.0,35.8,,,11.5,22.0,,,59.0,32.5,88095,61888,29.5,27.8,29297,2126,53,40,78036,61557,34.0,35.7,,,66.0,35.7,87917,16029,86.8,23.2,49722,75829,13.2,23.2,,,0.0,43.8,,,25,29,29453,49128,0.0,63.7,,,0.0,63.7,,,0.0,63.7,,,100.0,63.7,29453,49128,100.0,63.7,29453,49128,0.0,63.7,,,9.0,,,,13.2,,,,0.0,,,
8600000US95699,95699,ZCTA5 95699,92,81,21094,52682,100.0,32.2,21094,52682,0.0,32.2,,,0.0,32.2,,,0.0,32.2,,,0.0,32.2,,,0.0,32.2,,,0.0,32.2,,,0.0,32.2,,,100.0,32.2,21094,52682,0.0,32.2,,,0.0,32.2,,,69.6,42.2,17051,102924,30.4,42.2,22188,35824,37,45,73150,39465,67.6,55.6,,,32.4,55.6,,,32.4,55.6,,,0.0,52.4,,,67.6,55.6,,,55,66,16763,5671,0.0,43.0,,,0.0,43.0,,,0.0,43.0,,,100.0,43.0,16763,5671,100.0,43.0,16763,5671,0.0,43.0,,,30.4,,,,32.4,,,,29.1,,,
8600000US95701,95701,ZCTA5 95701,319,69,57946,15734,97.5,2.9,57946,16969,0.0,11.1,,,0.0,11.1,,,1.3,2.2,,,0.0,11.1,,,0.0,11.1,,,1.3,2.0,,,6.3,6.8,52273,2071,91.2,7.5,59732,29589,0.0,11.1,,,20.1,10.4,77500,36101,54.9,12.4,59375,37880,25.1,8.9,41250,21209,228,55,75833,17997,34.6,12.2,73438,37902,65.4,12.2,77813,21724,92.1,5.6,74375,22964,1.3,2.5,,,6.6,5.2,102656,34513,91,36,28750,15128,54.9,22.5,28929,73114,34.1,18.3,18036,6415,20.9,19.0,131563,252211,45.1,22.5,27361,26072,45.1,22.5,27361,26072,0.0,32.4,,,30.1,,,,24.6,,,,44.0,,,
8600000US95703,95703,ZCTA5 95703,416,70,72778,19359,97.8,4.4,67188,20492,0.0,8.6,,,0.0,8.6,,,0.0,8.6,,,0.0,8.6,,,0.0,8.6,,,2.2,4.4,,,5.0,4.7,132969,120241,92.8,6.0,66250,21565,0.0,8.6,,,26.9,14.4,89722,36206,41.1,14.2,85125,18845,32.0,13.1,26615,23239,253,75,89648,30202,45.1,17.6,95870,32194,54.9,17.6,88641,48763,76.3,16.2,96685,56468,15.4,13.4,49432,55167,8.3,9.6,54886,164569,163,72,27118,24043,52.8,21.8,23750,14186,46.6,24.3,22019,5855,6.1,10.3,,,47.2,21.8,44659,49522,47.2,21.8,44659,49522,0.0,20.4,,,33.2,,,,24.1,,,,47.2,,,
8600000US95709,95709,ZCTA5 95709,2062,228,67809,7404,95.5,2.7,67869,8827,0.0,1.8,,,0.0,1.8,,,0.6,0.7,79643,22904,0.0,1.8,,,1.1,1.2,44554,6054,2.8,2.3,68313,19125,4.0,2.9,87202,104586,92.6,3.8,65481,9632,0.0,1.8,,,20.6,5.8,69274,24351,47.5,6.5,89489,29806,32.0,6.1,46132,3679,1438,201,77169,19611,31.6,7.5,76142,18408,68.4,7.5,82083,34880,85.3,7.9,91607,28040,11.0,7.9,33500,23696,3.8,2.6,64318,160382,624,155,45208,19267,49.2,12.0,35028,8061,41.0,13.1,30700,10276,8.2,6.5,54861,156743,50.8,12.0,56537,5385,50.0,11.8,56453,3455,0.8,1.2,,,24.6,,,,29.1,,,,14.3,,,
8600000US95713,95713,ZCTA5 95713,3735,176,62413,7970,96.7,1.8,64295,8635,0.0,1.0,,,0.4,0.7,,,0.0,1.0,,,0.0,1.0,,,1.1,1.3,,,1.8,1.3,45278,41097,5.2,2.6,62500,33407,93.4,2.6,64006,8540,1.9,1.4,65536,59086,20.3,3.5,71733,5312,51.8,4.4,74454,6691,26.0,4.3,33556,7291,2686,191,73514,5752,30.9,4.8,77188,25262,69.1,4.8,72313,10859,85.1,4.2,78414,8943,10.4,3.4,28897,20109,4.5,2.8,71094,70001,1049,179,31094,12228,52.0,8.6,31906,10600,45.1,9.2,29402,8097,6.9,4.4,70625,29070,48.0,8.6,27159,24902,38.3,8.8,24397,5308,9.7,7.4,58333,37906,29.2,,,,29.4,,,,28.9,,,
8600000US95714,95714,ZCTA5 95714,192,56,51818,12955,100.0,17.7,51818,12955,0.0,17.7,,,0.0,17.7,,,0.0,17.7,,,0.0,17.7,,,0.0,17.7,,,0.0,17.7,,,0.0,17.7,,,100.0,17.7,51818,12955,1.6,2.5,,,23.4,13.5,23250,52419,43.2,14.9,54844,13034,31.8,14.4,42083,23185,106,41,60781,18899,16.0,15.2,22125,119893,84.0,15.2,61354,24300,71.7,19.4,61250,23833,9.4,13.4,,,18.9,16.3,73056,116415,86,39,37500,20445,34.9,23.2,24500,31669,31.4,22.8,23750,37429,3.5,6.1,,,65.1,23.2,53125,13794,65.1,23.2,53125,13794,0.0,33.7,,,18.8,,,,23.6,,,,12.8,,,
8600000US95715,95715,ZCTA5 95715,33,24,62656,45385,100.0,55.5,62656,45385,0.0,55.5,,,0.0,55.5,,,0.0,55.5,,,0.0,55.5,,,0.0,55.5,,,0.0,55.5,,,0.0,55.5,,,100.0,55.5,62656,45385,0.0,55.5,,,0.0,55.5,,,87.9,20.6,63281,69868,12.1,20.6,,,17,19,145139,231201,52.9,52.9,,,47.1,52.9,,,100.0,77.3,145139,231201,0.0,77.3,,,0.0,77.3,,,16,15,52500,35701,25.0,42.9,,,25.0,42.9,,,0.0,79.6,,,75.0,42.9,63125,26979,75.0,42.9,63125,26979,0.0,79.6,,,24.2,,,,0.0,,,,50.0,,,
8600000US95717,95717,ZCTA5 95717,98,34,36111,43827,87.8,16.7,34375,18966,0.0,30.7,,,9.2,15.9,,,0.0,30.7,,,0.0,30.7,,,3.1,4.6,,,0.0,30.7,,,3.1,4.6,,,87.8,16.7,34375,18966,0.0,30.7,,,21.4,17.6,36806,93999,28.6,20.3,63056,53707,50.0,23.5,24844,22509,71,30,56250,40011,11.3,16.0,,,88.7,16.0,36806,43806,95.8,6.5,46250,38841,4.2,6.5,,,0.0,37.8,,,27,19,18906,20377,44.4,36.8,11250,8391,44.4,36.8,11250,8391,0.0,61.3,,,55.6,36.8,19844,93402,55.6,36.8,19844,93402,0.0,61.3,,,34.7,,,,43.7,,,,11.1,,,
8600000US95720,95720,ZCTA5 95720,54,20,48125,15676,100.0,43.3,48125,15676,0.0,43.3,,,0.0,43.3,,,0.0,43.3,,,0.0,43.3,,,0.0,43.3,,,0.0,43.3,,,7.4,8.7,35000,59449,92.6,8.7,48125,15319,0.0,43.3,,,14.8,17.6,73333,20854,61.1,21.4,29904,18712,24.1,18.3,47917,9966,19,10,48438,9191,26.3,26.3,39583,23424,73.7,26.3,48750,11285,78.9,24.9,49688,12661,5.3,14.8,,,15.8,21.6,,,35,17,29712,18178,31.4,20.8,22188,19165,17.1,17.1,33750,32128,14.3,19.8,21563,17981,68.6,20.8,29808,84058,68.6,20.8,29808,84058,0.0,53.8,,,7.4,,,,5.3,,,,5.7,,,
8600000US95721,95721,ZCTA5 95721,13,22,,,100.0,88.4,,,0.0,88.4,,,0.0,88.4,,,0.0,88.4,,,0.0,88.4,,,0.0,88.4,,,0.0,88.4,,,0.0,88.4,,,100.0,88.4,,,0.0,88.4,,,0.0,88.4,,,0.0,88.4,,,100.0,88.4,,,0,13,,,,,,,,,,,,,,,,,,,,,,,13,22,,,0.0,88.4,,,0.0,88.4,,,0.0,88.4,,,100.0,88.4,,,100.0,88.4,,,0.0,88.4,,,100.0,,,,,,,,100.0,,,
8600000US95722,95722,ZCTA5 95722,1749,130,73583,11011,95.3,3.0,75000,11845,0.0,2.1,,,0.4,0.7,,,0.5,0.7,,,1.4,2.0,,,0.0,2.1,,,2.5,1.7,73750,40798,2.4,1.6,76667,306046,92.9,3.3,73750,12402,0.0,2.1,,,14.9,5.1,92083,8289,48.0,6.2,75833,17946,37.1,5.8,68264,6651,1381,163,88205,13440,30.4,6.6,82794,26190,69.6,6.6,89315,11984,89.9,4.8,90893,7522,8.6,4.5,65375,18288,1.5,1.7,34688,63436,368,108,36167,8511,55.4,17.1,24138,9243,55.4,17.1,24138,9243,0.0,9.7,,,44.6,17.1,43077,18133,35.6,15.7,48977,24843,9.0,7.7,16250,25368,27.7,,,,28.2,,,,25.8,,,
8600000US95724,95724,ZCTA5 95724,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,,,,,,,,,,,,,,,,,,,,,,,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8600000US95726,95726,ZCTA5 95726,3391,249,58699,5725,95.1,2.7,59596,4881,0.0,1.1,,,1.2,1.2,16458,101791,0.6,0.8,21382,484,0.0,1.1,,,0.2,0.3,,,2.9,2.1,23885,67163,6.3,3.1,35109,18645,89.6,3.6,60847,4508,1.8,1.1,92969,64083,21.0,3.7,66727,5508,52.5,4.8,63699,9098,24.8,3.9,40691,6312,2577,252,63691,6676,33.5,5.9,67981,14714,66.5,5.9,63219,6514,87.9,5.2,67854,5388,7.8,4.3,20855,27135,4.3,3.6,24228,1445,814,153,32697,9164,56.6,10.4,27306,10174,46.2,10.7,25474,7934,10.4,6.6,59375,67756,43.4,10.4,43375,21910,31.3,9.7,30096,13402,12.0,8.2,65915,9835,20.1,,,,20.4,,,,17.1,,,
8600000US95728,95728,ZCTA5 95728,212,129,41250,17137,100.0,16.2,41250,17137,0.0,16.2,,,0.0,16.2,,,0.0,16.2,,,0.0,16.2,,,0.0,16.2,,,0.0,16.2,,,0.0,16.2,,,100.0,16.2,41250,17137,0.0,16.2,,,27.8,28.0,42695,36569,64.6,28.8,39665,84374,7.5,9.1,73182,53549,79,66,89554,114608,0.0,35.6,,,100.0,35.6,89554,114608,100.0,35.6,89554,114608,0.0,35.6,,,0.0,35.6,,,133,105,37896,27056,75.9,38.1,24120,26476,75.9,38.1,24120,26476,0.0,24.2,,,24.1,38.1,,,0.0,24.2,,,24.1,38.1,,,21.7,,,,24.1,,,,20.3,,,
8600000US95735,95735,ZCTA5 95735,11,8,34063,25093,100.0,96.0,34063,25093,0.0,96.0,,,0.0,96.0,,,0.0,96.0,,,0.0,96.0,,,0.0,96.0,,,0.0,96.0,,,0.0,96.0,,,100.0,96.0,34063,25093,0.0,96.0,,,36.4,46.0,,,54.5,40.3,25000,63541,9.1,20.9,,,6,5,25000,63541,33.3,51.7,,,66.7,51.7,4167,90706,66.7,51.7,4167,90706,33.3,51.7,,,0.0,100.0,,,5,7,34063,7769,20.0,64.8,,,20.0,64.8,,,0.0,100.0,,,80.0,64.8,,,80.0,64.8,,,0.0,100.0,,,63.6,,,,50.0,,,,80.0,,,
8600000US95736,95736,ZCTA5 95736,36,43,88043,80137,36.1,58.5,,,0.0,53.1,,,0.0,53.1,,,63.9,58.5,,,0.0,53.1,,,0.0,53.1,,,0.0,53.1,,,0.0,53.1,,,36.1,58.5,,,36.1,58.5,,,0.0,53.1,,,63.9,58.5,,,0.0,53.1,,,36,43,88043,110019,100.0,53.1,88043,110019,0.0,53.1,,,63.9,58.5,,,0.0,53.1,,,36.1,58.5,,,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,36.1,,,,36.1,,,,,,,
8600000US95742,95742,ZCTA5 95742,2637,195,94948,4019,54.8,8.7,94012,10123,5.2,3.7,95147,37213,0.0,1.4,,,29.8,5.8,99541,10424,1.1,1.3,,,3.1,2.3,85357,46864,5.9,3.9,96425,21202,8.0,3.6,61149,5910,48.2,7.8,104189,18722,4.9,3.5,78750,41704,59.4,5.1,98421,10240,30.7,4.4,94851,10652,5.0,2.3,49205,85166,2081,160,97560,7033,60.5,6.2,92344,18883,39.5,6.2,98080,12312,79.7,5.8,105821,6515,8.7,4.4,61500,11503,11.5,5.3,69038,55007,556,157,77643,14619,25.7,14.0,77821,21623,25.7,14.0,77821,21623,0.0,6.5,,,74.3,14.0,77109,40591,41.7,14.5,60227,24466,32.6,14.6,128854,28768,16.6,,,,16.6,,,,13.7,,,
8600000US95746,95746,ZCTA5 95746,7852,247,126954,6328,90.5,2.0,126372,6033,1.3,1.1,174448,35013,1.1,0.9,139826,130804,5.7,1.4,115893,42849,0.0,0.5,,,0.6,0.5,147788,94142,0.9,0.7,95724,29650,3.4,1.3,96731,14153,87.7,2.4,126688,5618,0.8,0.7,,,20.0,2.6,139186,21008,56.3,2.7,140278,10405,22.9,2.3,74167,13944,6760,252,134789,10948,45.1,3.5,148996,8895,54.9,3.5,122850,18584,85.6,2.9,149355,5815,9.6,2.3,62422,7579,4.8,2.0,103405,35119,1092,207,43589,8216,69.0,9.2,42944,11669,59.3,9.9,41875,13373,9.7,5.6,77614,30491,31.0,9.2,55469,30850,17.3,7.6,39797,46240,13.6,7.0,58295,72302,26.0,,,,24.4,,,,35.8,,,
8600000US95747,95747,ZCTA5 95747,18740,400,86345,2924,85.8,1.8,85414,2823,2.6,0.8,61746,51610,0.2,0.2,106429,24562,6.9,1.1,113021,7920,0.2,0.2,70556,81075,2.4,1.1,61645,20891,1.8,0.6,64188,41674,8.3,1.6,77839,25372,80.2,2.2,85641,2824,1.8,0.8,31023,25187,35.3,1.8,104906,5617,36.3,1.9,101468,8683,26.6,1.4,46557,3191,13859,477,100898,2698,49.1,2.4,106667,6511,50.9,2.4,91953,6909,83.0,2.4,107798,3857,11.9,2.6,57500,11908,5.0,1.6,56711,29607,4881,395,41718,2619,64.9,5.1,34398,7462,58.6,5.6,33343,6529,6.4,3.0,77946,79725,35.1,5.1,62454,17724,26.1,4.9,53504,16745,9.0,2.8,86452,18254,20.2,,,,18.9,,,,22.6,,,
8600000US95757,95757,ZCTA5 95757,10804,311,90254,4127,42.2,3.6,85565,10307,15.1,2.6,91146,14338,0.2,0.3,75735,67789,32.4,3.3,93875,15387,1.8,1.0,86667,50969,4.2,1.3,74808,35728,4.2,1.7,76310,31824,12.7,2.0,73180,9374,35.2,3.7,86455,9650,2.9,1.9,36979,28779,48.4,2.9,91699,3241,38.8,3.0,97892,12063,9.8,1.3,63077,29941,9044,354,91338,5231,62.1,3.7,92094,9041,37.9,3.7,89599,7531,77.1,3.7,104965,5218,13.1,2.5,45718,11874,9.8,3.2,63771,8903,1760,327,64079,10828,52.6,10.4,64095,10928,36.1,8.4,55049,7265,16.4,7.2,94830,28871,47.4,10.4,64013,20166,28.7,8.8,48393,7353,18.8,7.7,93462,14469,32.9,,,,33.3,,,,23.3,,,
8600000US95758,95758,ZCTA5 95758,20081,399,72133,3002,51.2,1.8,77689,5112,13.7,1.9,60919,5893,0.2,0.1,120625,96978,22.9,1.8,73412,8695,1.1,0.5,88750,60463,6.1,1.2,65959,13968,4.9,1.0,67868,9640,15.7,1.7,67484,10720,42.5,1.8,78259,6046,2.3,0.7,41218,11113,41.3,2.1,71272,4545,43.3,2.1,85666,4253,13.0,0.9,42966,5559,15322,425,78474,4061,54.6,2.3,75945,5012,45.4,2.3,83355,10355,74.2,2.2,91321,4179,18.7,2.1,53600,5878,7.1,1.6,66333,12181,4759,395,53384,3281,64.4,4.2,43432,3936,52.2,4.3,40949,3933,12.3,3.3,66793,31365,35.6,4.2,62475,14789,24.0,3.8,53198,9842,11.6,3.3,115164,17035,26.0,,,,28.1,,,,18.6,,,
8600000US95762,95762,ZCTA5 95762,13409,338,118017,4788,87.3,1.6,116148,6342,1.4,0.7,200663,33207,0.2,0.3,,,6.9,1.2,134031,8190,0.0,0.3,,,0.4,0.3,161528,171503,3.8,1.0,93671,35053,6.1,1.4,85357,16910,81.7,2.0,117151,5302,1.3,0.7,37143,25727,32.4,2.3,123276,10065,47.4,2.3,136202,5769,18.9,1.8,64346,4678,11214,330,127247,7200,50.8,2.4,138064,5153,49.2,2.4,116145,7282,88.9,2.1,134239,5550,8.5,1.9,64955,28207,2.6,0.9,105494,56267,2195,279,51250,9184,53.4,8.3,43636,5402,44.0,8.1,38983,2389,9.4,3.5,181932,97112,46.6,8.3,75110,23233,37.3,7.9,66897,21639,9.3,4.0,134271,96709,19.8,,,,20.7,,,,14.2,,,
8600000US95765,95765,ZCTA5 95765,11987,298,82359,4103,84.2,2.2,81864,3654,1.6,0.8,106328,32793,0.3,0.3,125595,53065,8.9,1.5,87461,16413,0.0,0.3,,,2.1,1.2,32356,55264,3.0,1.0,77321,21597,12.1,2.2,42939,14679,74.9,2.5,85499,4124,4.7,1.6,42770,15189,40.1,2.4,86885,3674,39.1,2.5,102727,14037,16.1,1.8,36222,9532,8706,357,92890,5283,62.0,3.1,96165,10081,38.0,3.1,87663,10961,80.7,3.8,108750,6383,14.7,3.1,26986,8869,4.6,1.8,65602,30447,3281,387,44968,5457,55.3,5.8,35538,5896,45.1,5.9,29792,5209,10.3,5.2,127949,20946,44.7,5.8,62966,11210,34.0,5.8,58859,19282,10.6,3.8,72733,12140,20.5,,,,19.8,,,,19.2,,,
8600000US95776,95776,ZCTA5 95776,6781,295,61524,5627,67.4,3.3,61727,9789,1.6,1.1,23542,10750,1.4,0.9,54125,86262,10.8,2.0,76912,22956,0.2,0.2,,,16.0,3.3,54561,14258,2.5,1.3,43523,8550,41.1,3.9,52939,3400,44.0,3.7,71847,9696,5.5,2.3,18889,7686,45.2,3.6,59923,10255,38.9,3.6,78664,10587,10.4,1.7,40391,20904,5053,265,71502,4994,56.2,4.2,65192,13777,43.8,4.2,76370,9590,76.1,4.2,85073,5956,15.4,3.0,44079,13981,8.6,3.0,51250,5104,1728,221,32500,14996,53.3,8.6,24293,12181,44.7,8.5,21218,5922,8.6,4.8,73295,67269,46.7,8.6,50498,16515,35.0,7.8,31856,18459,11.7,4.5,67984,19870,21.1,,,,19.7,,,,22.8,,,
8600000US95811,95811,ZCTA5 95811,4083,267,35781,4834,71.7,4.8,38120,3586,10.1,2.7,21117,16558,0.1,0.2,,,7.3,1.9,21371,5288,0.0,0.9,,,4.3,2.1,15833,28851,6.4,2.3,49688,29266,19.3,3.9,23276,7232,59.3,4.5,39764,4389,12.7,3.3,23714,7535,52.0,5.1,40500,4091,29.1,4.0,28922,13668,6.2,1.8,17841,6334,853,151,38348,5291,34.8,9.7,21794,6007,65.2,9.7,43581,14102,62.6,10.0,39643,23620,28.1,8.6,21875,5341,9.3,5.6,44550,33834,3230,238,33409,6602,42.3,6.4,35938,7228,31.4,5.6,30707,11622,10.9,3.8,53472,22652,57.7,6.4,31694,6429,42.5,6.5,26360,5224,15.2,4.7,63917,30153,18.4,,,,31.9,,,,14.8,,,
8600000US95814,95814,ZCTA5 95814,4915,262,29796,5714,66.7,3.4,35000,6352,10.4,3.0,12115,4126,0.9,0.9,11250,13140,13.5,3.0,28750,20459,0.7,0.8,25250,46245,3.0,1.4,41354,23462,4.8,1.9,40433,11407,12.0,2.8,41250,22888,59.5,3.6,35247,5820,8.1,2.6,32115,12293,40.0,3.8,52321,3856,29.5,3.8,25059,7472,22.4,2.8,14525,2822,844,153,37500,18183,30.5,8.4,27891,17393,69.5,8.4,48558,21683,71.2,8.1,52663,19181,23.5,7.3,33214,11261,5.3,3.7,50139,57469,4071,262,28054,4128,42.5,5.2,27462,9633,35.8,4.5,25331,4436,6.7,2.4,44803,8154,57.5,5.2,28314,5152,52.0,5.1,25791,4415,5.5,2.0,69583,65848,16.7,,,,15.8,,,,16.9,,,
8600000US95815,95815,ZCTA5 95815,8941,351,31343,2697,62.3,3.5,32142,3346,11.7,2.3,27451,9147,1.9,1.3,22672,27882,7.1,1.7,45380,15513,0.9,0.8,21205,25470,12.0,2.7,33061,7825,4.1,1.4,24432,9429,31.7,3.5,28966,5346,44.7,3.1,33987,5792,7.0,2.2,27313,12218,38.5,3.2,30543,3974,38.5,3.1,37188,7341,16.0,2.8,21546,4949,5388,400,34859,3766,56.4,3.9,26553,2237,43.6,3.9,52367,10192,56.7,4.3,57778,8982,31.9,4.1,21288,3213,11.3,3.6,32204,8885,3553,419,23960,3986,45.8,6.7,22191,4981,36.3,6.5,20000,4918,9.6,3.4,34333,18281,54.2,6.7,25461,4650,43.3,6.7,21205,6042,10.8,3.6,62404,42154,23.8,,,,27.6,,,,16.2,,,
